element_group	superfamily	lineage	structural_status	element_length_bp	ltr_length_bp	ltr1_length_bp	ltr2_length_bp
LTR_retrotransposon	Copia	Ikeros	incomplete	6205	524		
LTR_retrotransposon	Copia	Ikeros	incomplete	6198	505		
LTR_retrotransposon	Copia	Ikeros	incomplete	5354	501		
LTR_retrotransposon	Copia	Ikeros	incomplete	5986	737		
LTR_retrotransposon	Copia	Ikeros	incomplete	6019	495		
LTR_retrotransposon	Copia	Ikeros	incomplete	4482	422		
LTR_retrotransposon	Copia	Ikeros	incomplete	5934	463		
LTR_retrotransposon	Copia	Ikeros	incomplete	6387	529		
LTR_retrotransposon	Copia	Ikeros	incomplete	5368	577		
LTR_retrotransposon	Copia	Ikeros	incomplete	5983	515		
LTR_retrotransposon	Copia	Ikeros	incomplete	6034	515		
LTR_retrotransposon	Copia	Ikeros	incomplete	5924	732		
LTR_retrotransposon	Copia	Ikeros	incomplete	5898	697		
LTR_retrotransposon	Copia	Ikeros	incomplete	6036	516		
LTR_retrotransposon	Copia	Ikeros	incomplete	5965	514		
LTR_retrotransposon	Copia	Ikeros	incomplete	6198	500		
LTR_retrotransposon	Copia	Ikeros	incomplete	5959	525		
LTR_retrotransposon	Copia	Ikeros	incomplete	6000	495		
LTR_retrotransposon	Copia	Ikeros	incomplete	3844	427		
LTR_retrotransposon	Copia	Ikeros	incomplete	6161	444		
LTR_retrotransposon	Copia	Ikeros	incomplete	6947	608		
LTR_retrotransposon	Copia	Ikeros	incomplete	4440	426		
LTR_retrotransposon	Copia	Ikeros	incomplete	6773	501		
LTR_retrotransposon	Copia	Ikeros	incomplete	7463	501		
LTR_retrotransposon	Copia	Ikeros	incomplete	4436	426		
LTR_retrotransposon	Copia	Ikeros	incomplete	5212	424		
LTR_retrotransposon	Copia	Ikeros	incomplete	6350	437		
LTR_retrotransposon	Copia	Ikeros	incomplete	5939	408		
LTR_retrotransposon	Copia	Ikeros	incomplete	6390	382		
LTR_retrotransposon	Copia	Ikeros	incomplete	5956	738		
LTR_retrotransposon	Copia	Ikeros	incomplete	7133	398		
LTR_retrotransposon	Copia	Ikeros	incomplete	8316	2309		
LTR_retrotransposon	Copia	Ikeros	incomplete	7820	1813		
LTR_retrotransposon	Copia	Ikeros	incomplete	6883	404		
LTR_retrotransposon	Copia	Ikeros	incomplete	6451	447		
LTR_retrotransposon	Copia	Ikeros	incomplete	6281	517		
LTR_retrotransposon	Copia	Ikeros	incomplete	5130	397		
LTR_retrotransposon	Copia	Ikeros	incomplete	6433	539		
LTR_retrotransposon	Copia	Ikeros	incomplete	6313	378		
LTR_retrotransposon	Copia	Ikeros	incomplete	3850	467		
LTR_retrotransposon	Copia	Ikeros	incomplete	7135	700		
LTR_retrotransposon	Copia	Ikeros	incomplete	7402	308		
LTR_retrotransposon	Copia	Ikeros	incomplete	7305	360		
LTR_retrotransposon	Copia	Ikeros	incomplete	5969	737		
LTR_retrotransposon	Copia	Ikeros	incomplete	7266	372		
LTR_retrotransposon	Copia	Ikeros	incomplete	6462	451		
LTR_retrotransposon	Copia	Ikeros	incomplete	7832	1815		
LTR_retrotransposon	Copia	Ikeros	incomplete	7437	1188		
LTR_retrotransposon	Copia	Ikeros	incomplete	6386	416		
LTR_retrotransposon	Copia	Ikeros	incomplete	7007	971		
LTR_retrotransposon	Copia	Ikeros	incomplete	5654	376		
LTR_retrotransposon	Copia	Ikeros	incomplete	10287	562		
LTR_retrotransposon	Copia	Ikeros	incomplete	4994	425		
LTR_retrotransposon	Copia	Ikeros	incomplete	7226	502		
LTR_retrotransposon	Copia	Ikeros	incomplete	7064	693		
LTR_retrotransposon	Copia	Ikeros	incomplete	7661	466		
LTR_retrotransposon	Copia	Ikeros	incomplete	5814	422		
LTR_retrotransposon	Copia	Ikeros	incomplete	6107	385		
LTR_retrotransposon	Copia	Ikeros	incomplete	6162	475		
LTR_retrotransposon	Copia	Ikeros	incomplete	7138	705		
LTR_retrotransposon	Copia	Ikeros	incomplete	5718	379		
LTR_retrotransposon	Copia	Ikeros	incomplete	6463	456		
LTR_retrotransposon	Copia	Ikeros	incomplete	6386	443		
LTR_retrotransposon	Copia	Ikeros	incomplete	8610	631		
LTR_retrotransposon	Copia	Ikeros	incomplete	6621	393		
LTR_retrotransposon	Copia	Ikeros	incomplete	7721	388		
LTR_retrotransposon	Copia	Ikeros	incomplete	6072	396		
LTR_retrotransposon	Copia	Ikeros	incomplete	5994	758		
LTR_retrotransposon	Copia	Ikeros	incomplete	5738	607		
LTR_retrotransposon	Copia	Ikeros	incomplete	6929	421		
LTR_retrotransposon	Copia	Ikeros	incomplete	5666	384		
LTR_retrotransposon	Copia	Ikeros	incomplete	6251	423		
LTR_retrotransposon	Copia	Ikeros	incomplete	7585	390		
LTR_retrotransposon	Copia	Ikeros	incomplete	5983	484		
LTR_retrotransposon	Copia	Ikeros	incomplete	6352	537		
LTR_retrotransposon	Copia	Ikeros	incomplete	6472	455		
LTR_retrotransposon	Copia	Ikeros	incomplete	5885	724		
LTR_retrotransposon	Copia	Ikeros	incomplete	6508	621		
LTR_retrotransposon	Copia	Ikeros	incomplete	7086	742		
LTR_retrotransposon	Copia	Ikeros	incomplete	7084	742		
LTR_retrotransposon	Copia	Ikeros	incomplete	7110	747		
LTR_retrotransposon	Copia	Ikeros	incomplete	5906	706		
LTR_retrotransposon	Copia	Ikeros	incomplete	7084	742		
LTR_retrotransposon	Copia	Ikeros	incomplete	6204	478		
LTR_retrotransposon	Copia	Ikeros	incomplete	6396	526		
LTR_retrotransposon	Copia	Ikeros	incomplete	7016	735		
LTR_retrotransposon	Copia	Ikeros	incomplete	5972	737		
LTR_retrotransposon	Copia	Ikeros	incomplete	6167	764		
LTR_retrotransposon	Copia	Ikeros	incomplete	7114	742		
LTR_retrotransposon	Copia	Ikeros	incomplete	6997	743		
LTR_retrotransposon	Copia	Ikeros	incomplete	6795	566		
LTR_retrotransposon	Copia	Ikeros	incomplete	7072	742		
LTR_retrotransposon	Copia	Ikeros	incomplete	6818	742		
LTR_retrotransposon	Copia	Ikeros	incomplete	7202	742		
LTR_retrotransposon	Copia	Ikeros	incomplete	7157	742		
LTR_retrotransposon	Copia	Ikeros	incomplete	7181	720		
LTR_retrotransposon	Copia	Ikeros	incomplete	4744	459		
LTR_retrotransposon	Copia	Ikeros	incomplete	5972	737		
LTR_retrotransposon	Copia	Ikeros	incomplete	6179	508		
LTR_retrotransposon	Copia	Ikeros	incomplete	5757	629		
LTR_retrotransposon	Copia	Ikeros	incomplete	5859	526		
LTR_retrotransposon	Copia	Ikeros	incomplete	7077	740		
LTR_retrotransposon	Copia	Ikeros	incomplete	7134	737		
LTR_retrotransposon	Copia	Ikeros	incomplete	5737	472		
LTR_retrotransposon	Copia	Ikeros	incomplete	5973	742		
LTR_retrotransposon	Copia	Ikeros	incomplete	6802	473		
LTR_retrotransposon	Copia	Ikeros	incomplete	5775	390		
LTR_retrotransposon	Copia	Ikeros	incomplete	7678	552		
LTR_retrotransposon	Copia	Ikeros	incomplete	7720	553		
LTR_retrotransposon	Copia	Ikeros	incomplete	6444	463		
LTR_retrotransposon	Copia	Ikeros	incomplete	6978	647		
LTR_retrotransposon	Copia	Ikeros	incomplete	6265	416		
LTR_retrotransposon	Copia	Ikeros	incomplete	6989	656		
LTR_retrotransposon	Copia	Ikeros	incomplete	6062	345		
LTR_retrotransposon	Copia	Ikeros	incomplete	5903	464		
LTR_retrotransposon	Copia	Ikeros	incomplete	7174	800		
LTR_retrotransposon	Copia	Ikeros	incomplete	5884	465		
LTR_retrotransposon	Copia	Ikeros	incomplete	6778	555		
LTR_retrotransposon	Copia	Ikeros	incomplete	7721	553		
LTR_retrotransposon	Copia	Ikeros	incomplete	7709	524		
LTR_retrotransposon	Copia	Ikeros	incomplete	8847	2453		
LTR_retrotransposon	Copia	Ikeros	incomplete	6270	396		
LTR_retrotransposon	Copia	Ikeros	incomplete	6654	597		
LTR_retrotransposon	Copia	Ikeros	incomplete	6179	348		
LTR_retrotransposon	Copia	Ikeros	incomplete	6656	298		
LTR_retrotransposon	Copia	Ikeros	incomplete	8066	2181		
LTR_retrotransposon	Copia	Ikeros	incomplete	7555	1671		
LTR_retrotransposon	Copia	Ikeros	incomplete	6935	619		
LTR_retrotransposon	Copia	Ikeros	incomplete	7018	412		
LTR_retrotransposon	Copia	Ikeros	incomplete	7746	573		
LTR_retrotransposon	Copia	Ikeros	incomplete	6978	633		
LTR_retrotransposon	Copia	Ikeros	incomplete	6256	392		
LTR_retrotransposon	Copia	Ikeros	incomplete	6956	572		
LTR_retrotransposon	Copia	Ikeros	incomplete	8951	1842		
LTR_retrotransposon	Copia	Ikeros	incomplete	8561	309		
LTR_retrotransposon	Copia	Ikeros	incomplete	5975	511		
LTR_retrotransposon	Copia	Ikeros	incomplete	7286	624		
LTR_retrotransposon	Copia	Ikeros	incomplete	6344	384		
LTR_retrotransposon	Copia	Ikeros	incomplete	7283	614		
LTR_retrotransposon	Copia	Ikeros	incomplete	7024	657		
LTR_retrotransposon	Copia	Ikeros	incomplete	7254	597		
LTR_retrotransposon	Copia	Ikeros	incomplete	6323	422		
LTR_retrotransposon	Copia	Ikeros	incomplete	5837	396		
LTR_retrotransposon	Copia	Ikeros	incomplete	7270	614		
LTR_retrotransposon	Copia	Ikeros	incomplete	5842	436		
LTR_retrotransposon	Copia	Ikeros	incomplete	7548	528		
LTR_retrotransposon	Copia	Ikeros	incomplete	7583	528		
LTR_retrotransposon	Copia	Ikeros	incomplete	5844	450		
LTR_retrotransposon	Copia	Ikeros	incomplete	5637	410		
LTR_retrotransposon	Copia	Ikeros	incomplete	7581	405		
LTR_retrotransposon	Copia	Ikeros	incomplete	6397	562		
LTR_retrotransposon	Copia	Ikeros	incomplete	9054	1608		
LTR_retrotransposon	Copia	Ikeros	incomplete	6532	525		
LTR_retrotransposon	Copia	Ikeros	incomplete	2664	310		
LTR_retrotransposon	Copia	Ikeros	incomplete	7005	643		
LTR_retrotransposon	Copia	Ikeros	incomplete	7625	528		
LTR_retrotransposon	Copia	Ikeros	incomplete	5913	475		
LTR_retrotransposon	Copia	Ikeros	incomplete	6385	543		
LTR_retrotransposon	Copia	Ikeros	incomplete	5794	416		
LTR_retrotransposon	Copia	Ikeros	incomplete	6492	308		
LTR_retrotransposon	Copia	Ikeros	incomplete	5819	423		
LTR_retrotransposon	Copia	Ikeros	incomplete	7711	544		
LTR_retrotransposon	Copia	Ikeros	incomplete	7681	568		
LTR_retrotransposon	Copia	Ikeros	incomplete	7005	636		
LTR_retrotransposon	Copia	Ikeros	incomplete	7004	636		
LTR_retrotransposon	Copia	Ikeros	incomplete	7001	636		
LTR_retrotransposon	Copia	Ikeros	incomplete	7006	636		
LTR_retrotransposon	Copia	Ikeros	incomplete	6974	636		
LTR_retrotransposon	Copia	Ikeros	incomplete	7010	636		
LTR_retrotransposon	Copia	Ikeros	incomplete	6975	636		
LTR_retrotransposon	Copia	Ikeros	incomplete	7144	636		
LTR_retrotransposon	Copia	Ikeros	incomplete	4655	621		
LTR_retrotransposon	Copia	Ikeros	incomplete	6995	636		
LTR_retrotransposon	Copia	Ikeros	incomplete	3624	409		
LTR_retrotransposon	Copia	Ikeros	incomplete	6995	636		
LTR_retrotransposon	Copia	Ikeros	incomplete	6993	636		
LTR_retrotransposon	Copia	Ikeros	incomplete	6983	636		
LTR_retrotransposon	Copia	Ikeros	incomplete	6984	636		
LTR_retrotransposon	Copia	Ikeros	incomplete	5797	448		
LTR_retrotransposon	Copia	Ikeros	incomplete	7001	636		
LTR_retrotransposon	Copia	Ikeros	incomplete	6985	636		
LTR_retrotransposon	Copia	Ikeros	incomplete	6891	636		
LTR_retrotransposon	Copia	Ikeros	incomplete	6994	636		
LTR_retrotransposon	Copia	Ikeros	incomplete	6980	636		
LTR_retrotransposon	Copia	Ikeros	incomplete	6999	636		
LTR_retrotransposon	Copia	Ikeros	incomplete	7004	636		
LTR_retrotransposon	Copia	Ikeros	incomplete	6995	636		
LTR_retrotransposon	Copia	Ikeros	incomplete	6983	636		
LTR_retrotransposon	Copia	Ikeros	incomplete	6989	636		
LTR_retrotransposon	Copia	Ikeros	incomplete	6131	544		
LTR_retrotransposon	Copia	Ikeros	incomplete	5913	475		
LTR_retrotransposon	Copia	Ikeros	incomplete	5932	484		
LTR_retrotransposon	Copia	Ikeros	incomplete	5878	457		
LTR_retrotransposon	Copia	Ikeros	incomplete	5921	475		
LTR_retrotransposon	Copia	Ikeros	incomplete	5868	484		
LTR_retrotransposon	Copia	Ikeros	incomplete	5918	484		
LTR_retrotransposon	Copia	Ikeros	incomplete	6981	638		
LTR_retrotransposon	Copia	Ikeros	incomplete	6019	475		
LTR_retrotransposon	Copia	Ikeros	incomplete	5764	457		
LTR_retrotransposon	Copia	Ikeros	incomplete	5765	543		
LTR_retrotransposon	Copia	Ikeros	incomplete	5836	417		
LTR_retrotransposon	Copia	Ikeros	incomplete	5831	436		
LTR_retrotransposon	Copia	Ikeros	incomplete	5911	475		
LTR_retrotransposon	Copia	Ikeros	incomplete	5865	448		
LTR_retrotransposon	Copia	Ikeros	incomplete	5917	474		
LTR_retrotransposon	Copia	Ikeros	incomplete	5204	544		
LTR_retrotransposon	Copia	Ikeros	incomplete	7031	627		
LTR_retrotransposon	Copia	Ikeros	incomplete	6204	440		
LTR_retrotransposon	Copia	Ikeros	incomplete	6764	452		
LTR_retrotransposon	Copia	Ikeros	incomplete	6348	398		
LTR_retrotransposon	Copia	Ikeros	incomplete	7492	588		
LTR_retrotransposon	Copia	Ikeros	incomplete	3894	1105		
LTR_retrotransposon	Copia	Ikeros	incomplete	3894	1105		
LTR_retrotransposon	Copia	Ikeros	incomplete	3894	1105		
LTR_retrotransposon	Copia	Ikeros	incomplete	3894	1105		
LTR_retrotransposon	Copia	Ikeros	incomplete	3894	1105		
LTR_retrotransposon	Copia	Ikeros	incomplete	3894	1105		
LTR_retrotransposon	Copia	Ikeros	incomplete	3894	1105		
LTR_retrotransposon	Copia	Ikeros	incomplete	3894	1105		
LTR_retrotransposon	Copia	Ikeros	incomplete	3894	1105		
LTR_retrotransposon	Copia	Ikeros	incomplete	3894	1105		
LTR_retrotransposon	Copia	Ikeros	incomplete	3894	1105		
LTR_retrotransposon	Copia	Ikeros	incomplete	3894	1105		
LTR_retrotransposon	Copia	Ikeros	incomplete	6721	420		
LTR_retrotransposon	Copia	Ikeros	incomplete	3610	476		
LTR_retrotransposon	Copia	Ikeros	incomplete	6201	435		
LTR_retrotransposon	Copia	Ikeros	incomplete	8824	670		
LTR_retrotransposon	Copia	Ikeros	incomplete	6778	430		
LTR_retrotransposon	Copia	Ikeros	incomplete	4005	672		
LTR_retrotransposon	Copia	Ikeros	incomplete	3883	427		
LTR_retrotransposon	Copia	Ikeros	incomplete	7424	510		
LTR_retrotransposon	Copia	Ikeros	incomplete	6275	370		
LTR_retrotransposon	Copia	Ikeros	incomplete	6279	371		
LTR_retrotransposon	Copia	Ikeros	incomplete	5174	400		
LTR_retrotransposon	Copia	Ikeros	incomplete	5961	370		
LTR_retrotransposon	Copia	Ikeros	incomplete	5163	518		
LTR_retrotransposon	Copia	Ikeros	incomplete	7168	655		
LTR_retrotransposon	Copia	Ikeros	incomplete	3644	411		
LTR_retrotransposon	Copia	Ikeros	incomplete	7596	498		
LTR_retrotransposon	Copia	Ikeros	incomplete	6443	454		
LTR_retrotransposon	Copia	Ikeros	incomplete	6446	546		
LTR_retrotransposon	Copia	Ikeros	incomplete	6265	391		
LTR_retrotransposon	Copia	Ikeros	incomplete	6495	529		
LTR_retrotransposon	Copia	Ikeros	incomplete	6338	408		
LTR_retrotransposon	Copia	Ikeros	incomplete	6330	423		
LTR_retrotransposon	Copia	Ikeros	incomplete	6131	435		
LTR_retrotransposon	Copia	Ikeros	incomplete	4176	361		
LTR_retrotransposon	Copia	Ikeros	incomplete	6852	437		
LTR_retrotransposon	Copia	Ikeros	incomplete	6377	422		
LTR_retrotransposon	Copia	Ikeros	incomplete	7228	329		
LTR_retrotransposon	Copia	Ikeros	incomplete	7029	597		
LTR_retrotransposon	Copia	Ikeros	incomplete	6032	276		
LTR_retrotransposon	Copia	Ikeros	incomplete	6237	435		
LTR_retrotransposon	Copia	Ikeros	incomplete	7456	455		
LTR_retrotransposon	Copia	Ikeros	incomplete	6322	421		
LTR_retrotransposon	Copia	Ikeros	incomplete	6922	487		
LTR_retrotransposon	Copia	Ikeros	incomplete	4087	817		
LTR_retrotransposon	Copia	Ikeros	incomplete	6289	383		
LTR_retrotransposon	Copia	Ikeros	incomplete	6270	383		
LTR_retrotransposon	Copia	Ikeros	incomplete	7359	589		
LTR_retrotransposon	Copia	Ikeros	incomplete	10528	2575		
LTR_retrotransposon	Copia	Ikeros	incomplete	7075	1060		
LTR_retrotransposon	Copia	Ikeros	incomplete	7738	715		
LTR_retrotransposon	Copia	Ikeros	incomplete	7717	753		
LTR_retrotransposon	Copia	Ikeros	incomplete	6306	386		
LTR_retrotransposon	Copia	Ikeros	incomplete	6367	381		
LTR_retrotransposon	Copia	Ikeros	incomplete	6364	443		
LTR_retrotransposon	Copia	Ikeros	incomplete	6925	824		
LTR_retrotransposon	Copia	Ikeros	incomplete	6337	400		
LTR_retrotransposon	Copia	Ikeros	incomplete	6490	548		
LTR_retrotransposon	Copia	Ikeros	incomplete	6322	422		
LTR_retrotransposon	Copia	Ikeros	incomplete	7503	580		
LTR_retrotransposon	Copia	Ikeros	incomplete	8757	1047		
LTR_retrotransposon	Copia	Ikeros	incomplete	6374	406		
LTR_retrotransposon	Copia	Ikeros	incomplete	7170	584		
LTR_retrotransposon	Copia	Ikeros	incomplete	4452	445		
LTR_retrotransposon	Copia	Ikeros	incomplete	7838	407		
LTR_retrotransposon	Copia	Ikeros	incomplete	6323	414		
LTR_retrotransposon	Copia	Ikeros	incomplete	7827	819		
LTR_retrotransposon	Copia	Ikeros	incomplete	7821	803		
LTR_retrotransposon	Copia	Ikeros	incomplete	4857	400		
LTR_retrotransposon	Copia	Ikeros	incomplete	7797	1805		
LTR_retrotransposon	Copia	Ikeros	incomplete	8297	2305		
LTR_retrotransposon	Copia	Ikeros	incomplete	8297	2305		
LTR_retrotransposon	Copia	Ikeros	incomplete	7743	747		
LTR_retrotransposon	Copia	Ikeros	incomplete	6649	521		
LTR_retrotransposon	Copia	Ikeros	incomplete	8104	871		
LTR_retrotransposon	Copia	Ikeros	incomplete	7785	820		
LTR_retrotransposon	Copia	Ikeros	incomplete	7819	806		
LTR_retrotransposon	Copia	Ikeros	incomplete	7850	823		
LTR_retrotransposon	Copia	Ikeros	incomplete	7363	590		
LTR_retrotransposon	Copia	Ikeros	incomplete	7787	634		
LTR_retrotransposon	Copia	Ikeros	incomplete	7847	815		
LTR_retrotransposon	Copia	Ikeros	incomplete	6803	621		
LTR_retrotransposon	Copia	Ikeros	incomplete	6363	374		
LTR_retrotransposon	Copia	Ikeros	incomplete	6776	537		
LTR_retrotransposon	Copia	Ikeros	incomplete	6334	583		
LTR_retrotransposon	Copia	Ikeros	incomplete	7787	791		
LTR_retrotransposon	Copia	Ikeros	incomplete	3737	363		
LTR_retrotransposon	Copia	Ikeros	incomplete	7843	833		
LTR_retrotransposon	Copia	Ikeros	incomplete	5720	560		
LTR_retrotransposon	Copia	Ikeros	incomplete	7888	830		
LTR_retrotransposon	Copia	Ikeros	incomplete	6761	461		
LTR_retrotransposon	Copia	Ikeros	incomplete	4492	400		
LTR_retrotransposon	Copia	Ikeros	incomplete	5364	470		
LTR_retrotransposon	Copia	Ikeros	incomplete	7886	841		
LTR_retrotransposon	Copia	Ikeros	incomplete	6026	500		
LTR_retrotransposon	Copia	Ikeros	incomplete	7803	787		
LTR_retrotransposon	Copia	Ikeros	incomplete	7640	641		
LTR_retrotransposon	Copia	Ikeros	incomplete	6673	501		
LTR_retrotransposon	Copia	Ikeros	incomplete	7588	532		
LTR_retrotransposon	Copia	Ikeros	incomplete	7930	851		
LTR_retrotransposon	Copia	Ikeros	incomplete	5430	572		
LTR_retrotransposon	Copia	Ikeros	incomplete	6843	536		
LTR_retrotransposon	Copia	Ikeros	incomplete	7491	585		
LTR_retrotransposon	Copia	Ikeros	incomplete	7839	835		
LTR_retrotransposon	Copia	Ikeros	incomplete	5956	515		
LTR_retrotransposon	Copia	Ikeros	incomplete	7465	383		
LTR_retrotransposon	Copia	Ikeros	incomplete	7455	510		
LTR_retrotransposon	Copia	Ikeros	incomplete	6483	502		
LTR_retrotransposon	Copia	Ikeros	incomplete	6404	389		
LTR_retrotransposon	Copia	Ikeros	incomplete	6318	412		
LTR_retrotransposon	Copia	Ikeros	incomplete	7164	406		
LTR_retrotransposon	Copia	Ikeros	incomplete	7675	1741		
LTR_retrotransposon	Copia	Ikeros	incomplete	6333	398		
LTR_retrotransposon	Copia	Ikeros	incomplete	6336	398		
LTR_retrotransposon	Copia	Ikeros	incomplete	6313	405		
LTR_retrotransposon	Copia	Ikeros	incomplete	6357	415		
LTR_retrotransposon	Copia	Ikeros	incomplete	6385	413		
LTR_retrotransposon	Copia	Ikeros	incomplete	6379	415		
LTR_retrotransposon	Copia	Ikeros	incomplete	6268	381		
LTR_retrotransposon	Copia	Ikeros	incomplete	6538	430		
LTR_retrotransposon	Copia	Ikeros	incomplete	6266	380		
LTR_retrotransposon	Copia	Ikeros	incomplete	6336	414		
LTR_retrotransposon	Copia	Ikeros	incomplete	6517	425		
LTR_retrotransposon	Copia	Ikeros	incomplete	6266	382		
LTR_retrotransposon	Copia	Ikeros	incomplete	6336	381		
LTR_retrotransposon	Copia	Ikeros	incomplete	6095	367		
LTR_retrotransposon	Copia	Ikeros	incomplete	6023	416		
LTR_retrotransposon	Copia	Ikeros	incomplete	6348	413		
LTR_retrotransposon	Copia	Ikeros	incomplete	6275	374		
LTR_retrotransposon	Copia	Ikeros	incomplete	6321	399		
LTR_retrotransposon	Copia	Ikeros	incomplete	5094	383		
LTR_retrotransposon	Copia	Ikeros	incomplete	6379	421		
LTR_retrotransposon	Copia	Ikeros	incomplete	6403	398		
LTR_retrotransposon	Copia	Ikeros	incomplete	6291	382		
LTR_retrotransposon	Copia	Ikeros	incomplete	6325	398		
LTR_retrotransposon	Copia	Ikeros	incomplete	6370	398		
LTR_retrotransposon	Copia	Ikeros	incomplete	7785	824		
LTR_retrotransposon	Copia	Ikeros	incomplete	5757	380		
LTR_retrotransposon	Copia	Ikeros	incomplete	6315	380		
LTR_retrotransposon	Copia	Ikeros	incomplete	6379	422		
LTR_retrotransposon	Copia	Ikeros	incomplete	7849	828		
LTR_retrotransposon	Copia	Ikeros	incomplete	6297	376		
LTR_retrotransposon	Copia	Ikeros	incomplete	8147	389		
LTR_retrotransposon	Copia	Ikeros	incomplete	6341	415		
LTR_retrotransposon	Copia	Ikeros	incomplete	6348	415		
LTR_retrotransposon	Copia	Ikeros	incomplete	6402	398		
LTR_retrotransposon	Copia	Ikeros	incomplete	6401	405		
LTR_retrotransposon	Copia	Ikeros	incomplete	6404	398		
LTR_retrotransposon	Copia	Ikeros	incomplete	6398	414		
LTR_retrotransposon	Copia	Ikeros	incomplete	6346	399		
LTR_retrotransposon	Copia	Ikeros	incomplete	6345	416		
LTR_retrotransposon	Copia	Ikeros	incomplete	6056	416		
LTR_retrotransposon	Copia	Ikeros	incomplete	3941	425		
LTR_retrotransposon	Copia	Ikeros	incomplete	6260	381		
LTR_retrotransposon	Copia	Ikeros	incomplete	3747	392		
LTR_retrotransposon	Copia	Ikeros	incomplete	6254	398		
LTR_retrotransposon	Copia	Ikeros	incomplete	6294	366		
LTR_retrotransposon	Copia	Ikeros	incomplete	6434	415		
LTR_retrotransposon	Copia	Ikeros	incomplete	6261	412		
LTR_retrotransposon	Copia	Ikeros	incomplete	6295	406		
LTR_retrotransposon	Copia	Ikeros	incomplete	8084	530		
LTR_retrotransposon	Copia	Ikeros	incomplete	7015	382		
LTR_retrotransposon	Copia	Ikeros	incomplete	7198	403		
LTR_retrotransposon	Copia	Ikeros	incomplete	7120	639		
LTR_retrotransposon	Copia	Ikeros	incomplete	3920	426		
LTR_retrotransposon	Copia	Ikeros	incomplete	6550	764		
LTR_retrotransposon	Copia	Ikeros	incomplete	6419	712		
LTR_retrotransposon	Copia	Ikeros	incomplete	5463	639		
LTR_retrotransposon	Copia	Ikeros	incomplete	5481	639		
LTR_retrotransposon	Copia	Ikeros	incomplete	5524	640		
LTR_retrotransposon	Copia	Ikeros	incomplete	5762	530		
